1182	8bc42296c5db23ace99716617903f63477ff870
1624	-27d03f5099086450111b40391c06317ac7b0dfa1
3790	21380b06840fbe69c925cc22c0ead25bf26e335c
201	-478f2af9c0c530a843de8c460379ee87a5f84058
3785	582c343fc25ef18eb9914fd783e3c34aa41a1853
2706	492df9ba6e41e2902e91a76c12cd76922c4f5128
1600	-6678480c5ca94516b67caab20081d8a76c694fbd
2548	42ac767f094c6dfcf87c1c71d4882345ededc98a
3051	-25f823dbb66cc2d31ad02d9992b6f8da5ac6c57d
2925	-430b6896a43452240acfd10e290f998a02dde3e2
4988	260a1601b99e8fe4679334e251d259cdc738d076
2821	-8c6ae3cc1c2fb216be002eeb7360a90d6627b59
4900	26dd72e0b2c8fc424128a3bc727970d3ac4fbc1d
4370	-4c7f6ebf28553816125af342f7f15f2e058d5997
3511	-327af36477d16d2a46ebffe8724a83900056caac
1960	e658c015684456cc025d7d0e8c6f064075f5a0e
2889	-6a8bb276d3244df74dbfba02cf0425784135c11f
4449	51a5abf97cd868b607f1c539ffe3ab3da0e9d7f6
4550	-25644c3c028578acf93299c862f238ffbe62ff6f
2917	54a1a693157aa7c26c8db29cc9bc20ec7c1e8efa
3167	11dc750b7b4527b32777c8c8d1a368e0760a857f
3927	542a15a4af9556218815397046145486e3ba4f41
3397	-6b1d1bbdfe9ac1b11d4e673f8f598bf96b5ee73
4364	-32d0c692304ddc97754624e45578456282e0e00b
2588	-3d3792058c33a0a455bdfa6b8529f78132f29167
4527	4c0dc180df2bce0e963f1abe9d4088309d944eea
3520	-2cae9e9683f490686036ddf69e0cbcb18f9e3cc8
1428	2e607e7fefa6647ddacc4bcf92252038e3b2fe3b
1711	694472b01e1cf719b5db6ddb849f20d17cb5aa52
4260	51d3264b2a80a1844921063f02757d3b8996cc15
1172	71aa9589f6d6702821005a2d19bd5f917ba049db
2265	-369c301d85f895684001141310ebfd160c389c55
2774	-4553c66c76f54c93ca1b961ebdbc23d5b3ec3422
3410	-641c99a543eb138057853042feb60548fffc795f
1327	6bb6b00d6d3222d136a602c37811797a39351874
3655	312f58f7b6e69a3291793c77fe9186d072f3af92
3957	775e515f18a0217049a65ac6a3a1e33b538709db
4480	37604ad91fb31419681acf6bd3fdccd12b22ada3
2211	-2d63d1b406c7ab09978908e768a14e3f2071119b
2938	-f68efb45c4b809cf0f55791b691a1d8a9aad14b
4544	6c2997d80696cabd96af038fbface24842d9284b
4553	-3269bc1f54a21bd0c414501aa2d44de33dfba9af
644	-97d3813d8f6cb2c9b5f8c1c42c77f555996d871
4612	4e3cac2ec1712931871f480364fa5f2c177c8cd3
1143	-1b440a812f49663442892a360cf20d829a6a8acd
4243	-5704b42d267b7c60f5b8e03bf305e0854ff7ba39
920	223f1a0abfb1106abe6ba004dc5637affdcdbecc
1635	-4e7ef0744a2b19201188f14c9721b3ce46f32fa9
4729	3a2f5c635b0ab82176f7ae10eaf98e87706d2f20
2537	-dccba4ebf261990c19b2d8409b3409dd9cc3d1c
1364	57b610733f743df51d3f7137286c15e6bbefeac3
4518	657b2536652382ea9a49d038f7c7313b5c81544d
2890	-605ef21f656a011ad872c000322b93abad53727a
3245	-39723f943ed53cd692a6bb4251537d6e09d38e83
3994	-45dd6edc979c93bdf048e554db81eb23667c7fe1
1384	1763482ed8f53f6179f9c571580f42f8e8f540d3
2158	-232142f05fbcf91969c6817cf69b88856a297030
4001	-111e3f673d65cc9105b752f01b3187ecbe6bb683
4128	503efa2448474778ed59ec8cab18262fe36def99
1260	284a03a4e117b234fc5401fea1a08e835333c326
45	83b40269696155ddb446df30f4417e46ed72242
2526	7af0f0a295213cc1c926de189355b7e79973fa6e
2721	4327407ddcb348c78a2e9424e9bb0ed4b17f7005
2735	-16ff8c1f5f1749bbb94f72f624e52f27e1f0c757
900	-1c464efc0a3f9e2fccb808dd06f928e58537a4aa
4445	-65ef1b9e05229820ba59776f0de66e8587b49fd6
721	-27837cc77ca053e6ea1675b756ef5583c56e89fb
1215	20a400c89d7b8cf79d227ba0b4de60602e9f8f79
2909	-72ac4dfe273ff7ba01a5ce8b446ca615bc93364e
2204	1297d5258e28da65392f8d76651f87aa81524c9a
2664	-1ee442943def1b1f01f67e3954e8916674b39d69
213	50d0040236c651a83f900eed9ce3a6220b7b6fbc
2626	647b959e09d35404ccc8550832a72cedfbf88d27
4066	24c251ba146a980fc344a0f083e22ffd7bdbfcd
845	424d44a068ff3ef1bc73b821767296f63f23c34d
2393	-77241a5823b2b0cd493b1d6b75ce555e6ab55337
305	-6b33a6326990bfc6f0aa8b11c005776b865c9632
4796	11a101cd329b74310f3c359578d6e400504ce4b7
2201	6ef3b10b1ded4e85044640d21467b1bd94d906fc
669	-5d0830e646f6fd87614986b436e63be492c69ee0
2859	1b9208734df6f82c70ed1d20ef2be4e2d09c3362
4823	34856b0c343e8dde1ce961773cf4fc9fc8987701
3403	70eff983ceb54c106d33d60aaefea06c1fc54dc1
2436	-3b66122d7376e6e57fdf67e33f8aff24f8d688c1
3732	-773cd550aa71b788cf170952ec9338a77de071cb
2858	-6290695e6aec2888466743604ed979aa06a29514
4979	dd310bb0a77603c5b468f2203e44e4a04bc701f
2040	-6f1d30546f16463c3c4fe0071bb8263d7997731b
149	303d0e8ff96154b786632f6bd6a344aa049a33f8
4698	5f5f82ae8249b913ccad854dca24084ce437e7a
806	-320948868e626e5fbdb25b9829a3c53cf4a31ba2
1150	7efe3b2d162b621f4856eb2d60a5705d8915cd48
871	-138981ab40903e439cbe686a7cb9b18e47fb5e97
153	-35e58e0eea0f180992fdf10d05ab55c848c895a7
950	2951e052bf7f8a5397f4eb143767105a8080a7d8
773	1f5238a549827c62dd9c4444c589052961dc9088
2552	2ee4808aa46bc6144648a149e0286c809c6d9cb9
4241	-38876d4abd2afcfa193fe105611f91132c5ae8e9
2189	4df2769f36cbbce6ab09c334f72d929e9736f961
2482	48ec3eaae4713e6bd3e23486ad905d3147952a4f
3903	119b7518ab53f2e5d3416a5153b776fcf270395f
3938	-4a801bb1d398a6434b1230f8abb03927d63c2116
4543	-4b8f5c1a15440108ae51ebca2a59ef27ab308852
1689	d3c89df03d90dec26859ae4f6653d606554ab7e
1453	-3609ecb8138c3cd52d1b24c2a3c9df2e075dee01
971	-1043cbe2aaf9500c0d9dfe9c7489bf298b22513d
2993	-304d7db73e9e624ff6fe865643cd08c2a6a15ae7
3689	-3e8678e3d8527f0c500e6dc1978f8496536b207
1216	-7a960a83388ea603f268c9a2e08a163fbeecb884
4347	4f68de09ab2c40aa42ec39ca6ce60e741ca18ca0
2057	-27cb1905011db7527e752dd69c6c2111c5d62ee1
92	-62135a21f7528654a8bd67358ddf34ef5ee0a144
286	-2ed773d4c072fe03e6006c125864ed5f279fd050
4253	-b29abdbc64f520aae426c736c5deb9158d2cba8
4303	-43481cfaa01ca672bc2b40f1051bb57ab785141b
4920	4c842e47074bd3e1c4f44a5e8da4b64dcab1d26b
3094	-593b9ef2f46a552daa94e7af2e227855300e0ee
2772	-17daf92c0bdf708417fe97aed6a37928e564922e
1822	7e7a59e2e77cc074057fa0ce8db49b26c455967c
552	-61909fd8af3439ddc63054d0e9704e0e1d2fe332
4104	-4d8e0aec6d8fdcd17bc86e6d8b9fa4b33518be88
2861	7f4d4f0c9369a25d45a5b662e24b9f3cc7a37e9e
4605	423df5266003f50ae8045b41bb37f0aaf45daed9
1803	445f4c060a6f24e5713e9cbb8e1576755e9854d0
2734	49f3523e2b12ec6dc8d67751aa1cff5d91020a3f
1241	-5cdc195e4d200ccaff4c5218018975830f464c92
1195	-52696242fdaa2f705b729927601f60511817bef4
3272	4d1491a4c08719a22c6240dac0f3e1ad369a1600
1745	1fb50e4b8e46e98d9249793749c46e8ff6873e01
240	1e541b3b5143e9242184e5b6c6fcabd49d5e28cd
4419	36d373718786e3165fceac9e00a1fdd12ebc6493
3579	767f75cbc2a25c72f3ca8365e69bac3924c6b817
3967	-577b9d48999fe3956eac589e8c4bf81a1cc49b8e
4942	-14029b2ca3c7dd0ccaebf77b01b3f682361c5e97
2587	32de10d923da2715ba729b5cd51dc8f445a5189b
1245	-2debc378382875f7b01b0194725d082dc50ef17e
1164	4b3e06dfd17d1896892a34bc602ce9491f7836a2
2384	-386b8867f60721a87a725fe091cc446351cfb1e3
3442	-6afca928d827271713c48d5295b80be2dfd53b1b
791	-3df8f60f7fdfdb0bd0a2416e71ce8baec9f397cb
1277	4b17ce001a1939c46cebc176cf0b2194c8280ac6
3788	-d7fc1c5c5da42e851c8d893ef313b16e8b5011a
2838	-5d42372df22f8b7a92e139a263be698559eac65b
4109	-48db7116b5310acb795773cda63beb7d52c8157b
3662	1f7bcb04358c0e061919d9572a49e9c0a26b2a5d
2356	1fbd57a927d664aadc9e3838860fc897711130a8
826	-2d59c985c3e788727df54560f91955032f3e534
1718	-3f35ce19de09b17c64ab8a00ff1bb112675c3058
2182	7914456a74ed482ffa60dc3edf71ee5d03f8a4f0
722	7b6930f20fad80342af49d0d4a97272ea136cde2
1702	-6670b34a5722c45291fc9b42ac54571292a158e0
4973	3cd8397045836ef9fc854aacd782789ffe509853
4902	-339db12130b813cf1a73a3ccc010381cd9288f2f
1778	6727e9b5e554a0ae646921390df56a1c124dacac
4242	-656e77c0763dbe7385d8a3cdf5efb162d5cf02e5
2707	-4d6cd6491af51224a83d71258dd58ad6779cce9d
789	-747ef4923bd8d16a5f1504390c17d6e6fb8a0851
3290	246b785028f2947851a2714ddebb92de1c6d67b9
4754	-2a13d7d322b79a08f65c5061add2559560ce5d38
4476	-219c49657aa24696c352763878a0b5e6c2737bd
407	-4de8d68d7b080eea0ed2e9dace44f5b322563054
3720	-53d5330cbe2d4e3320fb38dfc14b9751f4a2b941
885	-cee75fd83e056dff1666d4716bae1bca9b5a8ae
2475	-7b2a55ea56e1f72bbe6149dc9c7f02b4573dd931
4007	-1d76f1ffdfa64f87647f76046a413e337c4446e5
3212	-4cb3452052d283d497e59202101a32e32e6b295c
471	55018736c2a317cde2bea196d44b5c77659ea143
4418	1773c7dcf0d64748757a314bdbe8bd2d6b9117fe
2370	2460d56d14a911e9c437f36e7d794f93314b64a7
1113	597de74f22e63d9006688a321d06a9ef128bd62e
3129	5c9b540003f528eb754eb1253d4b556642f0e34f
2566	43f6124da1d9e5cb7a371367521efeda24c36f7e
4225	-79a7fccb6b20be8f46c9ceb6ca00aea2cefbae88
1916	1e5a1e858668c9ebe392a669e9185b4e7f5952e3
4569	2257eb35361c5fe18e2e3b1771eea47a9138e1
2299	-64156c84c7b109797fad77612ad10cf194fe7ff8
4055	-71136e4ef73b4109844b3066d07d7202ad6897ff
4274	11c37b19c46f43891cf394a010168a95f23fc9df
767	4fb6b89ca135582142fe06b22b10a318947af5b0
1349	-5ca941bdc82b57530105965c396103506924d22
749	-15d78745e8ed70a8d8cc32d35024848c15b0e923
17	586ad5935b6a6284f6ba1561230c0a7c2f2b9a9
1476	-699a6471b160237fab12111bda701d79bfd26994
2345	244f7e9144f645fe5f38cdbb87b328b722f4156b
1599	597329ddb48fa4f8fbf04f97c4725d2e5ffd8b0
2994	-3a7d235e1b67a3faf5c9e9ba15a9530df25a36eb
4383	-24c1e5980699a7fdd093c9c0e8c8f62cf6601a88
848	4c584a0912c95ad5c1b316e62d0b60f405f870f4
4210	6b1a10162771b68fd38ed61ddc2892fe94cdb413
1958	-36241158012782c6a7fd738255836a2f700de49a
4301	2a8b8d5abb0b9e3e36f469adf48800740c28d818
3910	-18b5d0f28a06e2ed841af8fc39cef21f8a7b5b70
4251	5a7d46b666ca5e531a32a9435b7644539553277c
4741	77356990e81da5e1ea1cc2450b2470bff32fbee3
1623	-4a5ff8b1e9c98472b8f208ebe8ff8e0a0a9673f8
3733	-6465ec5b4697387cebe09df584d6c9a453b38e46
252	-446ee233f8dec6ca5b0442074d8e0485e5d9f29
628	57087d0b9e71561775ffacf3aff200afa1be3d6e
825	-328cadf5f9b0f6718fe1b35ec789b5ac9450b360
1324	-60f54941b51d02f5ac9402d0632442dafaff8075
3180	-2b08a6701fb2fbc2b0a25e857973b4db9e92452e
1116	-5157f875f0ea51e91375b16a846e347958ccb4ba
2085	687cc2f844e3845367755783885cd0c6629a7f96
2659	-43004b2a6ac15d084cebd6f88176b22bb5715c22
4498	46ae852ba9e223c0007e0aeb94dbd34ad3c2e987
1868	-79ba10ceb23e925b956cac480c43f33a6a52b3f2
41	-38fa62d83fd55362f1e8f612abd35a14ae44a7ef
1597	-195fcb6191780b3c309be4c9e3d3d380346e75d4
167	-554136286bc6d5e94caad2bdafc7a458bf879636
2132	-1ce122f7a35eac7bdac690cc55d7cd4b6691aa97
3740	4852116a5fd2949e665d0851282b234688455dc5
158	6d8b45d09f4a0d731e1aef278b569143acbc4557
695	-a9b1f78bbd5874457f338072d57b2e6846bfb6a
417	5c14ca399a2c5f492006e61c15c9cdfc216acb62
2585	7f02342d4f3a6ec5a7b0b51d6d53373a08032b36
1294	-775af8b980293259ea7ce366f691fe12bf1c6763
3241	-3a6d4f36703131145a74bd01b69b8ac086575ed1
2025	-64474c8c73e9b882b50e85cfaa1f6c1a9b364f5
3193	-4113afe1d6395857a36542945d3894a1050b573a
4014	-27b72d3b6fdf8f87eb188a9b482de259ccf9ea9b
3165	-67eb2d19c6a9cb3867ab3b359a7dad2775d2743e
3976	-20cef26d85a21d95c0254101629557fe0080667d
1339	15e35ca16534d5bac559bb8ad6ca6277c1c5dadc
1616	-684bd22a7b9f0dc99edffd1ccb482129b89a1808
1940	-4bd3ae06029fdc45c753f5cb003ca05e7f426cd0
1089	-633df844e2a7e229ad05f76c78f2b0aca1203676
1329	49e31a6e77dfab11aa3c6b0da529fc5783313896
2862	-2dfdc3cda5366e0dc2ff600d793d2d1deb7da5bd
2227	-4c1938759076f42cd17a23109b4713dbdbc39774
3484	-afa3c78457c104525104245f4e53803b802a60c
698	-52ca7bd7e0ca9bd5340eda780f0bb04fd6b62f86
112	3c346f3a9dd4ff173fa2cd598160c1049577f0f0
355	-7964e22ce70e9404d680879429077ebeb989e603
846	-da90a91742a2be2f71fd7992c6006b9ec4732fd
3261	-4127cee4c2a9445335d8d2d0613e6a5402bd21f4
3949	-23e561fbcf4bbc272669e5bf49be988aa2ab2d56
289	-12c5f4acb9d9e57146b44f876d82a5eee6c269a4
4645	5609da4a03d0df2d545371d641aeef4e8da79c21
1859	25d2b297ac49fab622ee96bda661549edca991c2
2620	69ef0e1bd49062fa94e3c9ec44b84d0ebbcb9e00
1968	3bcba132d0c2aded7f9f86dfc84d17178db07921
3828	476d8c1374a8057fd535e0c438806f6702c0c535
1578	-7f56b262a23a65d57807b5871b497b569f27773
1381	557bb540857b22b17ec51720a66c099af99082b2
197	-7aef518be79ead60f51ff89f59ad9468e112f37
3922	-73b03bd171c3a45022136a2a087115dc7455cbac
2729	2eb1d30b41caacbd6d59a11da2d0ac0a2c1cc712
3243	-70a43d30f5299a8abcda585743dca4d659abe0fc
4343	-9f47256df278a8187cd3c90cab1c90e40723ae0
1136	-5036e6ba990879bef60ae59f49fe2b9c0d30d1e9
2565	-592fbab5be7e12e9089c9c8d760fd4d8a5d64294
2252	160339d45fd094a009c7a02cff318fe4a45e8632
547	-59a37f9c63ac8763417ca00c0d8e542aa5120632
3060	6b0ed0797e2e2e29311a078880bf79c75d65da76
557	7ed76ad16eaf2fdfa3ce38ce9da9b90ce4e92274
1129	19ca9e30e4aa48988269724d5edc5bee4875964e
2435	235ec35a7220f0de29dd73c1daeb5cf556514709
2645	-28074762bbcf2cf3dcf13acaf6c8f69831eb54a8
4377	-2451ba186eb3be39886a10037f761539ca5f36c8
482	-597b4076579fc1eaa4683ecfeb124d906f730be4
3536	5949f73477e4a80d32c73660262534e64b8fb9de
176	f559d1f632b197e9552d57bd74d9a1139dc9b45
4972	-127f640c624ffa86ea4fbda4acf178619cc32420
2675	-33105773bc099fd94cdbd323979cdb287ef8c5db
4368	38cc0777d79bb2b1cfc3a05906d9a5da97a69d05
4279	430e446c7b170becdecaa7b4055897facdf7d5af
3619	-3554298c1024e82b4d1fba8af7e013ccafec0b24
1545	22bcac977dac60b49126b060d16ab521dd126849
2903	-4885f9e1f5540b8bb892cec9361cf7902357c882
1528	29af5314c931ec7d0a0ea0b387f67c17f9d2bb1
2023	84eaf9d23b5e30b66ca9cdea20d256b2e03ba02
3150	-4fc4e1d1743fab5d7b02a2a14aa4ae9c647d0f9a
578	511a12ae8da18f28fb3a718e347bf1c9a1a2b6fc
3470	194bb9bcaabcee5c097d34ff9431546114e1ba95
658	-4319bae60041eb1cacdf986e2d06178c478ad4b4
1465	a42db7fdf65bcc75d1f7d733310162bcbe2bbc
1607	614476b08dde767c880cdc6af6a73e686de0dd7d
1575	6d0ef9e35987fa0f83369a876d19cd6a23dd733b
2962	-63f1c5bfe9f2d11b64df2f799bbcf8c903b76734
1945	-5b706f71016c1de114f1fbbcdc3b774abd18fe6b
2430	-7c14cb6fab0bbd4b6bdbf49ff784a3283af6cc0e
3603	1dd8cb989a0942a08fcf486e6b449075824791f9
877	3b6ebcc171acf00bed0010b5d61fc9cefc214fcc
24	1d9980ea11b91a504e918d91073b43dc20c72616
4063	-d32e9cb5e757c7fe7b95ef1a1ef18afc05fd1bc
521	258165042a8d5521a39279aaddd658fd949370a6
516	-3e74680fdc89fdd225c5f71e1066f78be90ea5fb
2830	-57661cf61830b79e07e38d2b1cf4c33bb9e090a5
2682	-4f48800484b9c747ab5281bfd5af4c6d90e10dbe
2152	-81d5ebb77d1a9a57c2e0a37b1af06900e69ba90
3929	75c2b3562b1c292929fe7553b72bbc708d9d912e
4997	-1d946d0509765647ce03a8d9d317a8778317eb79
2242	-2615682a7f3e266dad3e8a37eaf2b07185b3aa53
3955	-151175af520c0d877a07d219afc5ebbe1a68732
1743	a9962dcfc72ed5a7f891117bc29fa48b06c27ba
3050	150f9a16100babc4c1dc812912781899c2fc59f5
3306	-12f97588ab24f9a2c62b8045830c43c703eb0250
2306	-28dac6de9e4bfb734066ed5f6032cfbc2233f1f1
769	13abc425a790ef8e747f288f78890ac0f3911990
2134	5398800807efe0d5fe4de8fb2b708b9b739726fb
4281	f08aafa4739a0ca0e9245db42e244e1d1dc42aa
3157	-29693e0460a61002b2743986127d9e59ef2edad9
362	2ff160a5465fec037e69abbb4ead9344a66c826e
3240	-6a17cc95464014413540cd3b23255f17c7b06cc3
3944	4fac86df7f5495bfc6f4f4e1f226181a13d15bbf
1776	300e183c9395cf40d4c611fec98cc8334cf75b4b
2474	-3a024175554be1fab0d8e7a6910614ffb211ab61
3106	-821bde6ed23a473b2bb381b563c1a3a90d04626
3047	12858e9a313737075c4056663072d1ee7286a8fd
3429	4980d76465c3820cb150305df5b0ccee9da4ae9e
3851	-1d87c7a4e013f68ad210925068cea7206697cfdc
856	14ab6983747e67342f2b60ea40c754d35706af2d
4087	-7e4079263406dfec0a2308b4aa1cf6b3b90140b7
604	-618098245b419895a6af2066b0d32621e349c751
4890	6312fb8f4b43f1b5d7a3108471f7e7d6bdffdab1
3024	3cc60851eb5ebb33321fe4d28d2a4cba89e77c71
4284	2d28911df0b54074f10517d61d754e63c23419f8
2742	-7ea471b319567cab53451820ef310008cf4c8881
1999	e16da8067db0af65c5e4374210d502cc6ba6410
1173	-2ea712637bbaad37e07f20476e15da909237fdea
3498	-6b92e78fe82d67ed84a80a806f6eef9b3fdef12
4787	c8c6d16bbf5d04fbe91f4964cdc4f61b5bf2aff
1064	-49ce9422e09506eb6de8ed0d0674aa1e754b0eb4
2542	-771788785f979186dec065340461f41137a0c4ea
2710	-1b4721a9b4f46c9c05b3978530b4cc5e163b8020
1286	306a3293d699308c58a4204a8825e053a0b0ea8f
3289	2fe72cad8251cc72bf5f7a15203faa68350dc17c
869	-5e14647b8b8f981d86fcbd58457ffa4de7f1a886
3067	930361f253be3118334e38c003e8da738eeed48
372	660ab07eb79ed7b19c92f739cd0f0fba4dc43a78
3448	5231bc4fb3b9187c9edce0ec19160d0f3bc7e7f5
3637	-4a66523e3dda884f609e803844889c3f11fd4017
2212	-4878975468101ea080e6e9729b957deb8a83fb83
2445	-66f1f0d8e9b1be6242fd13aae2862c538492dc9b
731	-4982bf7b6794f6e24a79d6756ac398419c917743
2510	-3fcb0c8d80200173d86e8b4220db0cec2a3d2a83
4662	-25fc4e0ba2d37fc34d2651d608b76c571a486f7a
3581	1dc91fce6a6466baf86c7b3952e96f023f236408
2433	-2a4e6f647e702f000fb64ad713b556d7cf9686de
2326	5ffea29a84e56837494a488815f2623fc7eb531c
3383	302b2bd8a365e385c5192b05d36edcd7c109a9db
4507	-44d0672732c852e5bf79253924c6f6e8a1455de5
4477	-67bb1cd87613974b76ce038595f4b2d15fc05cc6
2507	8efff5c5e56d1d630268a665be99ac6a2a49d92
3739	1444a56d65db0fa3a8375d2e099e66e1406dc8e4
941	27a0f5bb578e0f8cfe465342b27fe9f496df3b08
119	6d4a1bd0596654ef12c8e8e454e6a709e3bd6d76
2657	312afd675ccec43deb91032e95634022c931b47f
4438	-42ef3bceef203491ad492b16c062e911b66fb0f5
655	3dd38a1c7d20832081947a0a5c688db7b06b26dd
3483	2f9d57f0cab91bdf5e71c70035e920e1b3cd2458
1983	16836d87429c9468f651d8601551caf6999fee60
1494	d5df12291ec5ff34f106c17686558b5cac5883f
3170	e83744a94f427e87a2b5e15ef3b2c741036da96
4933	-3e02ebacba176c02b217dfa8b80b54cfba7b46a1
760	2b107fef0c6cbe04110fe63ecdc7234ed3c1ddb5
627	-72a3c7f75ef69e6810b91b9275fbd0356a9b3c3f
2773	-23b7aaccfa79350439c73adf4e9eef71d45faa91
1412	-37dee1615390d682436467af14621e41106b49f2
2579	1bf473ee8f4b41507aba66f9b265b63c8a579a8c
1185	-55a2c65b13ec44ecdab896e7b2803c0aed9c1e56
4974	468d7d53791795f2e08c6efedce04386ba8acd39
3800	-2cde7b0caa89f50c7618a16bab72077897211fd6
2926	-59569a7942d128d1f91389342deff2d684f92a6b
1470	673259628556b8e3dcd2792eceff1d7919caea9b
4676	-57300e32ca44dbbb40716d460b441a45c27f1b63
2568	-510e3e3b54cfbf3f0ab2a57cd61cbfe3bbbb6ced
4270	476e271d86d2f8a42278a1b12fd2e97566f4c1d8
3398	-39975c8663caefa281e2c61d5b5a35119f288b66
772	-5376da0ae8e323cc289441ca3f6e8e6637371060
4357	-1e64ffd4221ffe4a1a57eacc6d9d6417b8a52d8f
4363	-6d14eccaf3e905cb1b6b96ae7e980b4b90baa29c
2434	-1ed773b28405d7f5d29e7831235930b476bd826
4847	-23e2edd9abeb413192953fa41e7e9ecbcdfba1d5
1710	-3a971b52d69e8fbc78a36ba39e12c445812f995d
1310	-4bbfafb54b367eacaed44b95e484baf0c5c8b40c
1793	4177c8e40dfb5872b08ff2d36bab526706147a8b
925	36bf5d956f7d31b569b8ce684f8be208cd406ad0
3342	7dd5ec9affb6f8e464bac3337685177c13a5f69f
4595	a2cb6119b220bf95294d9f20c142f9f19d3e622
1059	3a59b64f02d24ce35f9d487ee304837e9076bab1
4905	2ec16b31504e4b83ad1d4153ee059b04fac8f5dd
2395	365a557df6e3ed75caeebc87637bb135256610f6
3789	-cc10c554a48dde2ba356ef80ee4b2b43a35f7c3
239	5923387eee312982cfc4be2931ee166474241abe
1320	-581d954a8a9d883bea02b174f6dfb5b75b31d61e
1138	2d09e76d5e29642a10979f6e0a66040f5d1345bb
3526	-3fa9cfb0acf83bba8b0b572f5e83d56d3f7372f2
3643	-7824b7e75e1551d061ed2425ac3ed0f520929036
